elapsed_s,expected,prediction,status,confidence,known_mass,action,reason,total_ms,mediapipe_ms,classifier_ms
6.521705900000143,,no_gesture,predicted,0.0,0.03940051048994064,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.721399999823916,10.498299999653682,0.17939999997906853
6.621522299999924,,no_gesture,predicted,0.0,0.03121362254023552,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.30539999996472,10.311000000001513,0.22809999973105732
6.7230212999998,,no_gesture,predicted,0.0,0.08389265090227127,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.464399999880698,10.63609999982873,0.23120000014387188
6.80533319999995,,no_gesture,predicted,0.0,0.08047039806842804,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.23380000000907,10.179500000049302,0.15669999993406236
6.925221999999849,,no_gesture,predicted,0.0,0.04579205811023712,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.39339999974254,10.796600000048784,0.1397999999426247
7.006150199999865,,no_gesture,predicted,0.0,0.10449959337711334,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.75699999987046,11.111299999811308,0.14099999998506973
7.1248334000001705,,no_gesture,predicted,0.0,0.08431801944971085,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.85780000025261,11.11559999981182,0.14160000000629225
7.221492399999988,,no_gesture,predicted,0.0,0.0350777804851532,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.49150000002919,10.515999999824999,0.17600000001039007
7.322655699999814,,no_gesture,predicted,0.0,0.038064200431108475,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.671400000381254,11.670000000322034,0.14149999969959026
7.421086500000001,,no_gesture,predicted,0.0,0.0157362911850214,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.413299999840092,10.291099999903963,0.1816999997572566
7.521878999999899,,no_gesture,predicted,0.0,0.02752077765762806,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.111300000124174,10.470900000200345,0.1754999998411222
7.621960899999976,,no_gesture,predicted,0.0,0.05545702949166298,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.08329999974012,11.004399999819725,0.22010000020600273
7.721470899999986,,no_gesture,predicted,0.0,0.05699147656559944,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.401500000029046,10.381099999904109,0.2081999996335071
7.821500399999877,,no_gesture,predicted,0.0,0.049347054213285446,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.882999999779713,10.70800000024974,0.16499999992447556
